Protein_1	Protein_2	Interaction_label
RPS12	STE5	0
RPS13	NEM1	0
RPS13	SIF2	0
RPS13	YNCB0002W	0
RPS14A	ACO1	0
RPS14A	CCE1	0
RPS14A	DAP1	0
RPS14A	GRX2	0
RPS14A	HEM14	0
RPS14A	LSM7	0
RPS14A	MBF1	0
RPS14A	PEX8	0
RPS14A	RTT106	0
RPS14A	SLD3	0
RPS14A	YGR161W-B	0
RPS14A	YRF1-3	0
RPS14B	CKB2	0
RPS14B	DIC1	0
RPS14B	FUR4	0
RPS14B	MKK2	0
RPS14B	NNR1	0
RPS14B	PET8	0
RPS14B	YNCN0017W	0
RPS15	EXG1	0
RPS15	FAP1	0
RPS16A	CBP3	0
RPS16A	CFT1	0
RPS16A	CIR2	0
RPS16A	CNN1	0
RPS16A	POP6	0
RPS16A	RPB11	0
RPS16A	VPS70	0
RPS16B	KCC4	0
RPS16B	MET12	0
RPS16B	PAU12	0
RPS16B	YNCF0004C	0
RPS17A	PEF1	0
RPS17A	SNR36	0
RPS17A	YDR261W-A	0
RPS17A	YNCQ0025W	0
RPS17B	CST9	0
RPS17B	NRG2	0
RPS17B	QRI1	0
RPS17B	RPN1	0
RPS17B	TIS11	0
RPS18A	CTA1	0
RPS18A	TFS1	0
RPS18A	TWF1	0
RPS18B	CDC16	0
RPS18B	HEF3	0
RPS18B	NNT1	0
RPS18B	NOC3	0
RPS18B	PCL9	0
RPS18B	SNR14	0
RPS18B	SNR46	0
RPS18B	YNCP0020W	0
RPS19A	ERV1	0
RPS19A	MSN5	0
RPS19A	YNCD0013C	0
RPS19B	ADH5	0
RPS19B	MIS1	0
RPS19B	RMP1	0
RPS19B	SSN3	0
RPS19B	TML25	0
RPS19B	YBR012W-B	0
RPS1A	BDH2	0
RPS1A	DTR1	0
RPS1A	PAC10	0
RPS1A	RBK1	0
RPS1A	SPC72	0
RPS1A	TOA1	0
RPS1A	YIL082W-A	0
RPS1B	CDC73	0
RPS1B	HAC1	0
RPS1B	YHL009W-B	0
RPS1B	YNCM0021C	0
RPS2	CIN2	0
RPS2	CLB6	0
RPS2	GAL2	0
RPS2	SLX9	0
RPS2	WTM1	0
RPS2	YPS6	0
RPS20	CIP1	0
RPS20	PAC2	0
RPS20	SAS3	0
RPS20	YMR050C	0
RPS21A	MPH2	0
RPS21A	NSE5	0
RPS21A	YDL124W	0
RPS21A	YPF1	0
RPS21B	COX2	0
RPS21B	ENA1	0
RPS21B	FAA2	0
RPS21B	PPM2	0
RPS21B	SKM1	0
RPS21B	SLX5	0
RPS21B	TIR3	0
RPS21B	YAR1	0
RPS22A	GPI11	0
RPS22A	SNR4	0
RPS22A	YNCG0029C	0
RPS22A	YOL103W-A	0
RPS22B	APM4	0
RPS22B	ARP6	0
RPS22B	BCK1	0
RPS22B	MDV1	0
RPS22B	SNA2	0
RPS22B	TSA1	0
RPS23A	RAD1	0
RPS23B	ATP18	0
RPS23B	DIA3	0
RPS23B	SNR64	0
RPS23B	STI1	0
RPS23B	SWH1	0
RPS23B	YKU80	0
RPS24A	ALG8	0
RPS24A	SHE1	0
RPS24A	YNCE0029C	0
RPS24B	DSE1	0
RPS24B	SDH9	0
RPS25A	ESP1	0
RPS25A	MDV1	0
RPS25A	SIT1	0
RPS25A	STR2	0
RPS25A	YDR261C-D	0
RPS25B	CBP3	0
RPS25B	IST1	0
RPS25B	MLC1	0
RPS25B	NFS1	0
RPS25B	RPC17	0
RPS25B	TOP3	0
RPS25B	URA3	0
RPS25B	ZNF1	0
RPS26A	CIS3	0
RPS26A	CSH1	0
RPS26A	ECM38	0
RPS26A	HXT8	0
RPS26A	MPC1	0
RPS26A	NHA1	0
RPS26A	RNP1	0
RPS26A	RSC4	0
RPS26A	YHR214C-B	0
RPS26A	YNCG0037W	0
RPS26B	AGX1	0
RPS26B	HTS1	0
RPS26B	LEU2	0
RPS26B	PHO5	0
RPS26B	TOR1	0
RPS27A	NSE5	0
RPS27A	PUT1	0
RPS27A	SNR76	0
RPS27A	YNCG0037W	0
RPS27A	YSH1	0
RPS27B	ARA1	0
RPS27B	CDC12	0
RPS27B	PPN1	0
RPS27B	TCB1	0
RPS27B	VPS21	0
RPS28A	CCR4	0
RPS28A	RPR1	0
RPS28A	YNCQ0018W	0
RPS28B	AOS1	0
RPS28B	ATG16	0
RPS28B	MNN10	0
RPS28B	PET8	0
RPS28B	SAN1	0
RPS28B	YNCO0013C	0
RPS29A	GEP4	0
RPS29A	HXT5	0
RPS29A	YBP1	0
RPS29B	AIM14	0
RPS29B	CSM4	0
RPS29B	FEX1	0
RPS29B	YNCJ0013C	0
RPS29B	YPT6	0
RPS3	HXT14	0
RPS3	MDH2	0
RPS3	NTE1	0
RPS3	PCL2	0
RPS3	PDE2	0
RPS3	SDP1	0
RPS3	VPS41	0
RPS30A	FTH1	0
RPS30A	HIF1	0
RPS30A	IMA1	0
RPS30A	SDS3	0
RPS30A	XRS2	0
RPS30A	YKU80	0
RPS30B	MAM33	0
RPS30B	MPP6	0
RPS30B	PFK26	0
RPS30B	TCB2	0
RPS30B	YPT11	0
RPS31	HAP2	0
RPS31	PEX19	0
RPS31	RRD1	0
RPS4A	SCW4	0
RPS4A	TRF5	0
RPS4A	YEH1	0
RPS4B	ISC1	0
RPS4B	VMA4	0
RPS4B	YGL039W	0
RPS5	TRP4	0
RPS5	UBP6	0
RPS5	YNCK0003W	0
RPS6A	LSM6	0
RPS6A	MZM1	0
RPS6A	SUM1	0
RPS6A	TLG2	0
RPS6B	ILV1	0
RPS6B	RHO2	0
RPS6B	SDC1	0
RPS6B	YJL132W	0
RPS7A	GLE1	0
RPS7A	MCD4	0
RPS7A	YER138C	0
RPS7A	YNCG0036W	0
RPS7B	KNS1	0
RPS7B	LAS17	0
RPS8A	ATP20	0
RPS8A	MRPL36	0
RPS8A	NUP133	0
RPS8A	PBP1	0
RPS8A	REG1	0
RPS8A	RPC11	0
RPS8A	SYN8	0
RPS8A	YJR028W	0
RPS8B	ARO8	0
RPS8B	PMA2	0
RPS8B	SUF4	0
RPS9A	GNP1	0
RPS9A	IOC2	0
RPS9A	PAU11	0
RPS9A	SNF2	0
RPS9A	ZIP2	0
RPS9B	HCM1	0
RPS9B	SDH9	0
RPS9B	SHR5	0
RPT1	CAF16	0
RPT1	HAP1	0
RPT1	MDM30	0
RPT1	MVD1	0
RPT1	YSA1	0
RPT3	BNA5	0
RPT3	CCW14	0
RPT3	DUF1	0
RPT3	GRX3	0
RPT3	KTI12	0
RPT3	SRB2	0
RPT3	YDR261C-C	0
RPT3	YRF1-2	0
RPT4	ADH3	0
RPT4	SEC22	0
RPT5	ADO1	0
RPT5	INP52	0
RPT5	NOG1	0
RPT5	PTP2	0
RPT5	YNCJ0023C	0
RPT5	YPR158C-C	0
RPT6	MYO4	0
RPT6	SCC4	0
RPT6	TKL1	0
RPT6	TPP1	0
RQC2	GDT1	0
RQC2	RPL13A	0
RQC2	RTT106	0
RQT4	AGA2	0
RQT4	DBP8	0
RQT4	NAT4	0
RQT4	RPS8A	0
RQT4	SUT2	0
RRB1	PYP1	0
RRB1	TOM1	0
RRB1	WHI3	0
RRD1	EMT3	0
RRD1	FUI1	0
RRD1	GYP6	0
RRD1	MAL11	0
RRD1	PTC4	0
RRD1	PYP1	0
RRD1	RCN1	0
RRD2	DAP1	0
RRD2	ERV29	0
RRD2	FOL3	0
RRD2	GDH2	0
RRD2	PDR10	0
RRD2	SKI2	0
RRD2	YKL069W	0
RRF1	PCP1	0
RRF1	POM152	0
RRF1	SRN2	0
RRI1	ECM4	0
RRI1	MLH3	0
RRI1	NCW2	0
RRM3	COR1	0
RRM3	DFG10	0
RRM3	ERG7	0
RRM3	FAL1	0
RRM3	FPY1	0
RRM3	GFD1	0
RRM3	HUG1	0
RRM3	RQT4	0
RRM3	YLR227W-A	0
RRN10	ATG3	0
RRN10	GCR2	0
RRN10	JHD2	0
RRN10	MRPL23	0
RRN10	MUP3	0
RRN10	NDL1	0
RRN10	RPH1	0
RRN10	SUC2	0
RRN10	TLC1	0
RRN10	TPP1	0
RRN10	YNCG0032W	0
RRN11	AFT1	0
RRN11	CAF16	0
RRN3	COX15	0
RRN3	FAA2	0
RRN3	IMP2	0
RRN3	RCR2	0
RRN3	RPL17A	0
RRN3	RSC9	0
RRN3	RSM10	0
RRN3	YJL114W	0
RRN5	CHS2	0
RRN5	MVP1	0
RRN5	NTG2	0
RRN5	RPB2	0
RRN5	SOM1	0
RRN6	CAB5	0
RRN6	RKM5	0
RRN6	RPL42A	0
RRN6	SMP1	0
RRN7	ATG40	0
RRN7	CCT8	0
RRN7	DFM1	0
RRN7	FUR1	0
RRN7	KTR6	0
RRN7	SUF20	0
RRN7	TOP1	0
RRN7	YNCG0022W	0
RRN9	MSM1	0
RRN9	NAS6	0
RRP12	CSG2	0
RRP12	HES1	0
RRP12	MSN4	0
RRP12	RNP1	0
RRP12	SKI7	0
RRP12	TDA2	0
RRP12	TOS4	0
RRP14	DYS1	0
RRP14	PMC1	0
RRP14	SMP3	0
RRP14	SUF3	0
RRP17	CCT7	0
RRP17	MAG1	0
RRP17	PMT4	0
RRP17	RCK2	0
RRP17	YNCD0008W	0
RRP3	CIT3	0
RRP3	PLB1	0
RRP3	PTC1	0
RRP3	SSA1	0
RRP4	BRE2	0
RRP4	FBP26	0
RRP4	FIP1	0
RRP4	NMT1	0
RRP4	SCS7	0
RRP40	BBP1	0
RRP40	CDC3	0
RRP40	ERG26	0
RRP40	GTF1	0
RRP40	NEO1	0
RRP40	RSC2	0
RRP40	SCS2	0
RRP40	TOF1	0
RRP40	TOF2	0
RRP40	VFA1	0
RRP40	YNCD0020W	0
RRP5	ABP1	0
RRP5	COX19	0
RRP5	LIP5	0
RRP5	PEX21	0
RRP5	SAP30	0
RRP5	TEX1	0
RRP6	ATG16	0
RRP6	MTG1	0
RRP6	SFT1	0
RRP6	TAF10	0
RRP6	YAP5	0
RRP6	YNCQ0023W	0
RRP7	FOL3	0
RRP7	ITR2	0
RRP7	MSR1	0
RRP7	RTT101	0
RRP7	SAC6	0
RRP8	BI2	0
RRP8	RDN25-1	0
RRP8	SUP51	0
RRP8	YLR410W-A	0
RRP9	SSH1	0
RRT12	ELP6	0
RRT12	LSB6	0
RRT12	SNR30	0
RRT12	SNR9	0
RRT12	VPS5	0
RRT12	YKE2	0
RRT2	CAD1	0
RRT2	FUN30	0
RRT2	MPC1	0
RRT2	POL2	0
RRT2	RPL27A	0
RRT2	RTT109	0
RRT2	YHB1	0
RSC1	BI3	0
RSC1	MRP17	0
RSC1	RPC11	0
RSC1	STE12	0
RSC1	YNCP0008C	0
RSC1	YNCQ0016W	0
RSC1	YPR158W-B	0
RSC2	APP1	0
RSC2	ARC15	0
RSC2	CDC19	0
RSC2	NDE1	0
RSC2	PAU13	0
RSC2	PPM2	0
RSC2	PXA1	0
RSC2	SLG1	0
RSC3	CYT1	0
RSC3	ECM22	0
RSC3	MEF2	0
RSC3	PFK27	0
RSC3	RBG2	0
RSC3	RIM1	0
RSC3	RPL16A	0
RSC3	RPP1A	0
RSC3	SRP14	0
RSC3	YRF1-7	0
RSC4	ERG11	0
RSC4	SES1	0
RSC8	DMA2	0
RSC8	DUG1	0
RSC8	GAS5	0
RSC8	SNC1	0
RSC8	YNCL0050C	0
RSC9	DPB11	0
RSC9	MIR1	0
RSC9	NUG1	0
RSC9	PCL5	0
RSC9	PTC2	0
RSC9	SRP102	0
RSC9	TOM20	0
RSC9	UBX4	0
RSC9	YGL082W	0
RSE1	AGP2	0
RSE1	ALO1	0
RSE1	GLN3	0
RSE1	LCB4	0
RSE1	SGT1	0
RSE1	YNCN0003W	0
RSF2	GLC8	0
RSF2	MLP2	0
RSF2	MPC1	0
RSF2	SLD3	0
RSM10	PHO80	0
RSM10	TAH1	0
RSM10	VCX1	0
RSM10	YNCJ0011W	0
RSM18	MUM2	0
RSM18	PHO3	0
RSM18	UME1	0
RSM18	YKR078W	0
RSM19	ACE2	0
RSM19	AIR1	0
RSM19	ALT1	0
RSM19	CRS5	0
RSM19	FPY1	0
RSM19	PAU15	0
RSM19	SLD2	0
RSM19	SNX4	0
RSM19	TFS1	0
RSM22	ARP5	0
RSM22	ART10	0
RSM22	ASP1	0
RSM22	CDC48	0
RSM22	DNF2	0
RSM22	LPP1	0
RSM22	SNR55	0
RSM22	TIM23	0
RSM22	YNCQ0019W	0
RSM23	PRX1	0
RSM23	RNR4	0
RSM23	RRN6	0
RSM23	SUF7	0
RSM23	URA6	0
RSM23	YNCN0020C	0
RSM24	CTL1	0
RSM24	IME2	0
RSM24	LOT6	0
RSM24	PDB1	0
RSM24	REP1	0
RSM24	RPL40A	0
RSM24	SLX5	0
RSM24	SSY5	0
RSM25	INN1	0
RSM25	SUL2	0
RSM25	VPS51	0
RSM26	DPL1	0
RSM26	ERG12	0
RSM26	FEX1	0
RSM26	FPY1	0
RSM26	KAP120	0
RSM26	MED6	0
RSM26	NME1	0
RSM26	TEF2	0
RSM27	CYS3	0
RSM27	PFY1	0
RSM27	POX1	0
RSM27	STE7	0
RSM27	YJR096W	0
RSM27	ZDS1	0
RSM28	BUR6	0
RSM7	RAP1	0
RSM7	RPA43	0
RSM7	SNR85	0
RSM7	SRP102	0
RSM7	YDR316W-A	0
RSM7	YNCC0001C	0
RSP5	GDI1	0
RSP5	IFA38	0
RSP5	PCL9	0
RSP5	RAD24	0
RSP5	SWF1	0
RSR1	ARG81	0
RSR1	CBS2	0
RSR1	COX4	0
RSR1	PEX17	0
RSR1	PPH3	0
RSR1	SIC1	0
RSR1	SSS1	0
RSR1	YNCB0017C	0
RSR1	YNCL0035C	0
RSR1	YSP2	0
RTC2	RMT2	0
RTC2	SXM1	0
RTC2	YNCJ0023C	0
RTC2	YPR147C	0
RTC6	GPI18	0
RTC6	HSC82	0
RTC6	QCR7	0
RTC6	THI73	0
RTC6	VAM6	0
RTC6	XBP1	0
RTF1	INN1	0
RTF1	LAC1	0
RTF1	NPL3	0
RTF1	TIF4632	0
RTF1	YNCG0021W	0
RTG1	HTA1	0
RTG2	CHS1	0
RTG2	NUC1	0
RTG2	TPC1	0
RTG3	IMP3	0
RTG3	MRS4	0
RTG3	SER1	0
RTG3	YBR238C	0
RTG3	YPT6	0
RTK1	EDC3	0
RTK1	LAS17	0
RTK1	MATALPHA2	0
RTK1	OTU1	0
RTK1	PHO80	0
RTK1	RRP6	0
RTK1	UTR1	0
RTK1	VAN1	0
RTK1	YBL100W-B	0
RTR1	ALY2	0
RTR1	NTO1	0
RTR1	PAM16	0
RTR1	RPS4B	0
RTR1	SUF7	0
RTR2	RDN25-1	0
RTR2	YDR338C	0
RTR2	YMR045C	0
RTS1	FIP1	0
RTS1	MNT2	0
RTS1	MPC1	0
RTS1	PFA3	0
RTS1	YNCG0020C	0
RTT101	RPS7A	0
RTT103	AVT6	0
RTT103	CEF1	0
RTT103	COX7	0
RTT103	HIS5	0
RTT103	ILV1	0
RTT103	MTM1	0
RTT103	UBC9	0
RTT106	AQY3	0
RTT106	HUB1	0
RTT106	IMG1	0
RTT106	PKP2	0
RTT106	SNR55	0
RTT107	ART10	0
RTT107	LIF1	0
RTT109	ARK1	0
RTT109	IDP1	0
RTT109	KAR1	0
RTT109	QCR2	0
RTT109	STT3	0
RUB1	APE3	0
RUB1	NPT1	0
RUB1	NSG1	0
RUB1	REI1	0
RUB1	SPT20	0
RUB1	SYP1	0
RUD3	GRX2	0
RUD3	HMI1	0
RUD3	RDN5-3	0
RUD3	YNCL0044W	0
RUP1	ARC18	0
RUP1	CRC1	0
RUP1	DAP2	0
RUP1	HXT16	0
RUP1	SER3	0
RVB1	GAL83	0
RVB2	EDC2	0
RVB2	ENO1	0
RVB2	GPH1	0
RVB2	HXT1	0
RVB2	MDM12	0
RVB2	RIC1	0
RVB2	RPL18A	0
RVB2	SEC6	0
RVB2	SNR51	0
RVB2	YPL276W	0
RVB2	ZTA1	0
RVS161	ACO1	0
RVS161	COS7	0
RVS167	MNN11	0
RVS167	PET122	0
RVS167	SIP4	0
RVS167	THI22	0
RVS167	UTR4	0
RVS167	YDL124W	0
RVS167	YJU3	0
RXT2	HEK2	0
RXT2	HXT1	0
RXT2	REF2	0
RXT2	SNR82	0
RXT2	YNCP0009W	0
RXT2	YNCQ0024C	0
SAC1	ASN2	0
SAC1	CTR3	0
SAC1	FDC1	0
SAC1	MF(ALPHA)2	0
SAC1	PSD2	0
SAC1	RCN1	0
SAC1	RPC17	0
SAC1	SSZ1	0
SAC1	URA8	0
SAC3	APE2	0
SAC3	ATG11	0
SAC3	YNCM0023C	0
SAC3	YPS7	0
SAC6	CDC23	0
SAC6	CFT2	0
SAC6	COX6	0
SAC6	GAT1	0
SAC6	RLI1	0
SAC6	YNCM0027W	0
SAC7	ISA2	0
SAC7	LIP1	0
SAE2	MEP2	0
SAE2	NQM1	0
SAF1	COX6	0
SAF1	HIS2	0
SAF1	MTM1	0
SAF1	NUP120	0
SAF1	NVJ3	0
SAF1	OAZ1	0
SAF1	PRY2	0
SAF1	TAF12	0
SAG1	CUP2	0
SAG1	DUS1	0
SAG1	ECM32	0
SAG1	ERG4	0
SAG1	HOM2	0
SAG1	PUT3	0
SAG1	RAD16	0
SAG1	RIF1	0
SAG1	SSO2	0
SAG1	YNCC0005W	0
SAH1	NUP49	0
SAH1	PAU7	0
SAH1	SPC105	0
SAK1	ABF1	0
SAK1	BBC1	0
SAK1	RIF2	0
SAK1	RPS24A	0
SAK1	SSB1	0
SAK1	YMR099C	0
SAL1	APE3	0
SAL1	CKA1	0
SAL1	MLS1	0
SAL1	PRK1	0
SAL1	RIP1	0
SAM1	POR2	0
SAM1	YNCD0020W	0
SAM2	ECO1	0
SAM2	IRC21	0
SAM2	MRPL36	0
SAM2	MTR2	0
SAM3	ATP15	0
SAM3	COQ6	0
SAM3	KIN28	0
SAM3	RIE1	0
SAM3	RRP12	0
SAM3	URA10	0
SAM3	YMR046C	0
SAM4	CDC23	0
SAM4	GDB1	0
SAM4	HMI1	0
SAM4	MSL1	0
SAM4	MSS116	0
SAM4	RDS2	0
SAM4	RSP5	0
SAM4	SYT1	0
SAM50	ESL1	0
SAM50	RIM11	0
SAM50	RPF1	0
SAM50	RSM19	0
SAM50	SMC6	0
SAM50	SNR69	0
SAN1	RAD24	0
SAN1	RDR1	0
SAP1	EMT1	0
SAP1	GDT1	0
SAP1	GLO3	0
SAP1	GNT1	0
SAP1	RAI1	0
SAP1	RPL43B	0
SAP1	STE4	0
SAP1	THR4	0
SAP1	UTP30	0
SAP1	YER159C-A	0
SAP1	YRB2	0
SAP155	GIP3	0
SAP155	LYS4	0
SAP155	NOP14	0
SAP155	ROX1	0
SAP155	UGA1	0
SAP155	YNCQ0019W	0
SAP185	BNA2	0
SAP185	COQ10	0
SAP185	ECM4	0
SAP185	RAD52	0
SAP185	TAZ1	0
SAP185	TRK1	0
SAP190	APT2	0
SAP190	ARF1	0
SAP190	ARF2	0
SAP190	OLI1	0
SAP30	ADI1	0
SAP30	BMH2	0
SAP30	EMT3	0
SAP30	LSP1	0
SAP30	RPS0A	0
SAP4	YHL008C	0
SAP4	YNL054W-A	0
SAR1	BZZ1	0
SAR1	CDC55	0
SAR1	GFD1	0
SAR1	PDR3	0
SAR1	UGA2	0
SAS2	ALG7	0
SAS2	BTN2	0
SAS2	SLT2	0
SAS2	SNA2	0
SAS3	CDC26	0
SAS3	INN1	0
SAS3	MEP3	0
SAS3	YRA2	0
SAS4	BUD16	0
SAS4	HEM25	0
SAS4	MPC3	0
SAS4	MTG1	0
SAS4	PIG2	0
SAS4	RPS2	0
SAS4	SEC62	0
SAS4	YNCD0026W	0
SAS4	YPR015C	0
SAS5	DPB2	0
SAS5	EST2	0
SAS5	HAM1	0
SAS5	PRK1	0
SAT4	MCH5	0
SAT4	NOB1	0
SAT4	PDR12	0
SAT4	PEX1	0
SAT4	SLY1	0
SAT4	YAH1	0
SAT4	YCT1	0
SAW1	GCV3	0
SAW1	PHO92	0
SAW1	TRP3	0
SAY1	ALT1	0
SAY1	LAM5	0
SAY1	LCB3	0
SAY1	MTM1	0
SAY1	NEO1	0
SAY1	PEX21	0
SBA1	CTK1	0
SBA1	ERS1	0
SBA1	YHR020W	0
SBA1	YNCP0011C	0
SBH1	AAT2	0
SBH1	ADH5	0
SBH1	NOC2	0
SBH1	OM14	0
SBH2	HGH1	0
SBH2	IPA1	0
SBH2	RGR1	0
SBH2	SDH3	0
SBH2	SNF5	0
SBH2	TOG1	0
SBH2	VBA3	0
SBH2	YNCG0020C	0
SBP1	GIS1	0
SBP1	YBL055C	0
SCC2	DLD1	0
SCC2	DTR1	0
SCC2	GCD11	0
SCC2	MKT1	0
SCC2	STM1	0
SCC4	SNF1	0
SCC4	STM1	0
SCC4	TOM5	0
SCD5	ADE5,7	0
SCD5	IPK1	0
SCD5	NUP42	0
SCD5	YDL199C	0
SCD6	RPM2	0
SCD6	RRP12	0
SCD6	SAC6	0
SCD6	THI20	0
SCD6	TMA17	0
SCEI	BET4	0
SCEI	CKS1	0
SCEI	MRPL49	0
SCEI	OSH3	0
SCEI	YML003W	0
SCH9	BTS1	0
SCH9	CAB2	0
SCH9	CBF5	0
SCH9	KAP122	0
SCH9	LRG1	0
SCH9	PYK2	0
SCH9	STF1	0
SCH9	YNCL0034W	0
SCJ1	FOB1	0
SCJ1	SEC4	0
SCJ1	VAR1	0
SCM3	BDP1	0
SCM3	MOT2	0
SCM3	MRL1	0
SCM3	RAF1	0
SCM3	RPL37B	0
SCM3	YRB1	0
SCO1	BYE1	0
SCO1	FBA1	0
SCO1	LSP1	0
SCO1	NUP57	0
SCO1	PHO84	0
SCO2	CET1	0
SCO2	GCN20	0
SCO2	HRD1	0
SCO2	RCH1	0
SCO2	TEL2	0
SCP1	CCC2	0
SCP1	CCZ1	0
SCP1	GLC7	0
SCP1	LYS9	0
SCP1	MAP1	0
SCP1	MED2	0
SCP1	REV1	0
SCP1	SEC15	0
SCP1	SPC34	0
SCP1	YDR131C	0
SCP1	YNCB0006W	0
SCP160	BMT6	0
SCP160	CDC4	0
SCP160	DOA1	0
SCP160	IZH1	0
SCP160	MPH3	0
SCP160	REI1	0
SCS2	MAF1	0
SCS2	RPP1B	0
SCS2	SPF1	0
SCS2	SUF3	0
SCS2	THP1	0
SCS2	TRF5	0
SCS2	YNCC0005W	0
SCS22	ARG8	0
SCS22	ATR1	0
SCS22	ISU2	0
SCS22	PTH1	0
SCS22	SDH1	0
SCS22	TUF1	0
SCS7	HCM1	0
SCS7	HST1	0
SCS7	STE5	0
SCS7	YNCD0017W	0
SCT1	REA1	0
SCT1	SNR86	0
SCT1	UBP2	0
SCW10	ARG82	0
SCW10	GLC7	0
SCW10	POP2	0
SCW10	POP8	0
SCW11	FOX2	0
SCW11	GON7	0
SCW11	OTU1	0
SCW11	TIF6	0
SCW4	APM4	0
SCW4	BUD14	0
SCW4	HXT4	0
SCW4	KRE5	0
SCW4	MAK10	0
SCW4	NAB2	0
SCW4	RAM1	0
SCW4	STE6	0
SCW4	YAR1	0
SDC1	CCM1	0
SDC1	DPL1	0
SDC1	GAL2	0
SDC1	PAU5	0
SDC1	REG2	0
SDC1	SLY1	0
SDC1	STT4	0
SDC1	UBP12	0
SDC1	YPT52	0
SDC1	YSP2	0
SDC25	CAB3	0
SDC25	NUP188	0
SDC25	SKO1	0
SDC25	SSQ1	0
SDC25	YNCE0016C	0
SDD4	ARH1	0
SDD4	HXT13	0
SDD4	QDR3	0
SDD4	SLA1	0
SDD4	VMA8	0
SDH1	SEC31	0
SDH2	FRQ1	0
SDH2	HFL1	0
SDH2	PET309	0
SDH2	PFK27	0
SDH2	RPA12	0
SDH2	SAY1	0
SDH2	YDR210W-A	0
SDH3	COA6	0
SDH3	RTG2	0
SDH3	UBC7	0
SDH3	YEA4	0
SDH4	ARL3	0
SDH4	MIS1	0
SDH4	MYO2	0
SDH4	OCH1	0
SDH4	YFH1	0
SDH4	YJL114W	0
SDH4	YLR446W	0
SDH8	PDX1	0
SDH8	YNCC0009C	0
SDH8	YNCD0006W	0
SDH9	CAK1	0
SDH9	CIN2	0
SDH9	COX7	0
SDH9	HIR1	0
SDH9	HMS2	0
SDH9	MHT1	0
SDH9	PMS1	0
SDH9	SRB7	0
SDH9	YPR137C-A	0
SDO1	GCV3	0
SDO1	MRPL25	0
SDO1	RPC53	0
SDO1	RPL2B	0
SDO1	URA7	0
SDO1	YNCK0007W	0
SDP1	MRPL3	0
SDP1	SIT1	0
SDP1	SWD2	0
SDP1	YCS4	0
SDS22	ASK10	0
SDS22	NRM1	0
SDS22	RPL10	0
SDS22	STE23	0
SDS23	MPH2	0
SDS23	PYK2	0
SDS24	AHC1	0
SDS24	CDC10	0
SDS24	MRPL32	0
SDS24	PEX7	0
SDS24	RFC5	0
SDS24	YPL257W-B	0
SDS3	CWP1	0
SDS3	DPL1	0
SDS3	GAL83	0
SDS3	HMG2	0
SDS3	HPR1	0
SDS3	MRPS16	0
SDS3	PUT3	0
SDS3	SUP3	0
SEC1	AI2	0
SEC1	APE3	0
SEC1	TSR4	0
SEC1	VPS70	0
SEC11	AHC1	0
SEC11	GCR1	0
SEC11	MCM3	0
SEC11	YNCH0015W	0
SEC12	ARP7	0
SEC12	ART5	0
SEC12	GEX1	0
SEC12	RNH201	0
SEC12	YLR256W-A	0
SEC13	DBR1	0
SEC13	DNM1	0
SEC13	HSF1	0
SEC13	URA4	0
SEC13	UTP30	0
SEC13	YNCE0025C	0
SEC14	CAB4	0
SEC14	COY1	0
SEC14	GIT1	0
SEC14	PCL10	0
SEC14	STO1	0
SEC14	SUB1	0
SEC14	SUP5	0
SEC15	HOT1	0
SEC15	INP1	0
SEC15	PTH1	0
SEC15	SKS1	0
SEC16	INH1	0
SEC16	MET7	0
SEC16	SGF11	0
SEC17	AIM10	0
SEC17	CET1	0
SEC17	MCM6	0
SEC17	NTG2	0
SEC17	OSH7	0
SEC17	PUS5	0
SEC18	IGO2	0
SEC18	PBN1	0
SEC18	PRP45	0
SEC18	SNP1	0
SEC18	TOM22	0
SEC18	YAR009C	0
SEC2	GET1	0
SEC2	KAP95	0
SEC2	NMA1	0
SEC2	RPS23B	0
SEC2	SHM1	0
SEC2	SYO1	0
SEC20	AFG1	0
SEC20	GET2	0
SEC20	MRX21	0
SEC20	RPS12	0
SEC20	RVB1	0
SEC20	SCW11	0
SEC20	SRP72	0
SEC20	TIM18	0
SEC22	FRE5	0
SEC22	HFA1	0
SEC22	LPL1	0
SEC22	POR1	0
SEC22	PRR1	0
SEC22	UBP9	0
SEC23	ELO1	0
SEC23	GAC1	0
SEC23	IWR1	0
SEC23	RHO5	0
SEC23	SUR2	0
SEC23	TIM54	0
SEC24	CLP1	0
SEC24	CWC15	0
SEC24	FKH2	0
SEC24	NDT80	0
SEC24	PPH3	0
SEC24	YEA6	0
SEC27	APC5	0
SEC27	CDC50	0
SEC27	GPA2	0
SEC27	MET2	0
SEC27	RPL16B	0
SEC27	SEC59	0
SEC27	YCL020W	0
SEC28	BUD23	0
SEC28	FET3	0
SEC28	KAP120	0
SEC28	MCD4	0
SEC28	MDV1	0
SEC28	NCS2	0
SEC28	NIP1	0
SEC28	NMA111	0
SEC28	PMC1	0
SEC28	YNCH0015W	0
SEC3	CPR5	0
SEC3	FOB1	0
SEC3	INP51	0
SEC3	RIB1	0
SEC3	TAF8	0
SEC3	TAL1	0
SEC3	TOM6	0
SEC3	UBP10	0
SEC3	YNCO0002W	0
SEC31	PFA4	0
SEC31	TRM44	0
SEC31	YSP2	0
SEC39	BRE2	0
SEC39	DBP3	0
SEC39	GCN20	0
SEC39	GZF3	0
SEC39	LIP1	0
SEC39	YSR3	0
SEC4	ERG20	0
